id,slug,filename,source_url,alt_text,title,caption,description,date,mime_type
"27191","freelancer-automatic-cushion-skeleton-limited-edition-2795%e2%80%91bkc%e2%80%9120000","2025/04/RW_Freelancer_Automatic-Cushion-Skeleton-Limited-Editio_2795-BKC-20000.webp","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/RW_Freelancer_Automatic-Cushion-Skeleton-Limited-Editio_2795-BKC-20000.webp","Raymond Weil Freelancer Automatic Cushion Skeleton Limited Edition - Palladio Jewellers","Freelancer Automatic Cushion Skeleton Limited Edition (2795‑BKC‑20000)","<p>Freelancer Collection | Automatic Cushion Skeleton Limited Edition by Raymond Weil</p>
","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/RW_Freelancer_Automatic-Cushion-Skeleton-Limited-Editio_2795-BKC-20000.webp'><img loading=""lazy"" width=""700"" height=""860"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/RW_Freelancer_Automatic-Cushion-Skeleton-Limited-Editio_2795-BKC-20000.webp"" class=""attachment-medium size-medium"" alt=""Raymond Weil Freelancer Automatic Cushion Skeleton Limited Edition - Palladio Jewellers"" decoding=""async"" /></a></p>
<p>Experience the Raymond Weil Freelancer Automatic Cushion Skeleton Limited Edition (Ref. 2795‑BKC‑20000), available at Palladio Jewellers.</p>
","2025-04-17T05:05:51","image/webp"
"27190","freelancer-ladies-automatic-moon-phase-cream-dial-2496%e2%80%91c5s%e2%80%9140051","2025/04/RW_Freelancer_Ladies-Automatic-Moon-Phase_2496-C5S-40051_Cream-Dial.webp","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/RW_Freelancer_Ladies-Automatic-Moon-Phase_2496-C5S-40051_Cream-Dial.webp","Raymond Weil Freelancer Ladies Automatic Moon Phase Cream Dial - Palladio Jewellers","Freelancer Ladies Automatic Moon Phase Cream Dial (2496‑C5S‑40051)","<p>Freelancer Collection | Ladies Automatic Moon Phase Cream Dial by Raymond Weil</p>
","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/RW_Freelancer_Ladies-Automatic-Moon-Phase_2496-C5S-40051_Cream-Dial.webp'><img loading=""lazy"" width=""700"" height=""860"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/RW_Freelancer_Ladies-Automatic-Moon-Phase_2496-C5S-40051_Cream-Dial.webp"" class=""attachment-medium size-medium"" alt=""Raymond Weil Freelancer Ladies Automatic Moon Phase Cream Dial - Palladio Jewellers"" decoding=""async"" /></a></p>
<p>Discover the Raymond Weil Freelancer Ladies Automatic Moon Phase with Cream Dial (Ref. 2496‑C5S‑40051), exclusively at Palladio Jewellers.</p>
","2025-04-17T05:05:48","image/webp"
"27189","freelancer-ladies-automatic-moon-phase-rose-gold-2496%e2%80%91p5s%e2%80%9140051","2025/04/RW_Freelancer_Ladies-Automatic-Moon-Phase_2496-P5S-40051_Rose-Gold.webp","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/RW_Freelancer_Ladies-Automatic-Moon-Phase_2496-P5S-40051_Rose-Gold.webp","Raymond Weil Freelancer Ladies Automatic Moon Phase Rose Gold - Palladio Jewellers","Freelancer Ladies Automatic Moon Phase Rose Gold (2496‑P5S‑40051)","<p>Freelancer Collection | Ladies Automatic Moon Phase by Raymond Weil</p>
","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/RW_Freelancer_Ladies-Automatic-Moon-Phase_2496-P5S-40051_Rose-Gold.webp'><img loading=""lazy"" width=""700"" height=""860"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/RW_Freelancer_Ladies-Automatic-Moon-Phase_2496-P5S-40051_Rose-Gold.webp"" class=""attachment-medium size-medium"" alt=""Raymond Weil Freelancer Ladies Automatic Moon Phase Rose Gold - Palladio Jewellers"" decoding=""async"" /></a></p>
<p>Discover the Raymond Weil Freelancer Ladies Automatic Moon Phase in Rose Gold (Ref. 2496‑P5S‑40051), available at Palladio Jewellers in Vancouver.</p>
","2025-04-17T05:05:44","image/webp"
"27188","freelancer-complete-calendar-dune-sunray-dial-40-mm-2766%e2%80%91pc5%e2%80%9164001","2025/04/Raymond-Weil_Freelancer_Complete-Calendar-Dune-Sunray-Dial-Watch_40mm_2766-PC5-64001.webp","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/Raymond-Weil_Freelancer_Complete-Calendar-Dune-Sunray-Dial-Watch_40mm_2766-PC5-64001.webp","Raymond Weil Freelancer Complete Calendar Dune Sunray Dial 40 mm - Palladio Jewellers","Freelancer Complete Calendar Dune Sunray Dial 40 mm (2766‑PC5‑64001)","<p>Freelancer Collection | Complete Calendar Dune Sunray Dial by Raymond Weil</p>
","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/Raymond-Weil_Freelancer_Complete-Calendar-Dune-Sunray-Dial-Watch_40mm_2766-PC5-64001.webp'><img loading=""lazy"" width=""700"" height=""860"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/Raymond-Weil_Freelancer_Complete-Calendar-Dune-Sunray-Dial-Watch_40mm_2766-PC5-64001.webp"" class=""attachment-medium size-medium"" alt=""Raymond Weil Freelancer Complete Calendar Dune Sunray Dial 40 mm - Palladio Jewellers"" decoding=""async"" /></a></p>
<p>Discover the Raymond Weil Freelancer Complete Calendar Dune Sunray Dial 40 mm (Ref. 2766‑PC5‑64001), available exclusively at Palladio Jewellers in Vancouver.</p>
","2025-04-17T05:05:41","image/webp"
"27187","titanium-dark-sector","2025/04/czapek-antarctique-titanium-dark-sector-red-tip-watches-palladio-jewellers.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-antarctique-titanium-dark-sector-red-tip-watches-palladio-jewellers.jpg","Czapek Titanium Dark Sector Watches - Palladio Jewellers","Titanium Dark Sector","<p>Antarctique Collection | Titanium Dark Sector by Czapek</p>
","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-antarctique-titanium-dark-sector-red-tip-watches-palladio-jewellers.jpg'><img loading=""lazy"" width=""765"" height=""1024"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-antarctique-titanium-dark-sector-red-tip-watches-palladio-jewellers.jpg"" class=""attachment-medium size-medium"" alt=""Czapek Titanium Dark Sector Watches - Palladio Jewellers"" decoding=""async"" /></a></p>
<p>Titanium Dark Sector from the Antarctique Collection by Czapek, at Palladio Jewellers in Vancouver</p>
","2025-04-17T04:53:05","image/jpeg"
"27186","plisse-rose","2025/04/czapek-promenade-plisse-rose-watches-palladio-jewellers.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-rose-watches-palladio-jewellers.jpg","Czapek Plisse Rose Watches - Palladio Jewellers","Plisse Rose","<p>Promenade Collection | Plisse Rose by Czapek</p>
","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-rose-watches-palladio-jewellers.jpg'><img loading=""lazy"" width=""876"" height=""1200"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-rose-watches-palladio-jewellers-876x1200.jpg"" class=""attachment-medium size-medium"" alt=""Czapek Plisse Rose Watches - Palladio Jewellers"" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-rose-watches-palladio-jewellers-876x1200.jpg 876w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-rose-watches-palladio-jewellers-768x1052.jpg 768w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-rose-watches-palladio-jewellers-1121x1536.jpg 1121w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-rose-watches-palladio-jewellers-1495x2048.jpg 1495w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-rose-watches-palladio-jewellers-800x1096.jpg 800w"" sizes=""(max-width: 876px) 100vw, 876px"" /></a></p>
<p>Plisse Rose from the Promenade Collection by Czapek, at Palladio Jewellers in Vancouver</p>
","2025-04-17T04:52:03","image/jpeg"
"27185","plisse-ivory","2025/04/czapek-promenade-plisse-ivory-watches-palladio-jewellers.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-ivory-watches-palladio-jewellers.jpg","Czapek Plisse Ivory Watches - Palladio Jewellers","Plisse Ivory","<p>Promenade Collection | Plisse Ivory by Czapek</p>
","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-ivory-watches-palladio-jewellers.jpg'><img loading=""lazy"" width=""876"" height=""1200"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-ivory-watches-palladio-jewellers-876x1200.jpg"" class=""attachment-medium size-medium"" alt=""Czapek Plisse Ivory Watches - Palladio Jewellers"" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-ivory-watches-palladio-jewellers-876x1200.jpg 876w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-ivory-watches-palladio-jewellers-768x1052.jpg 768w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-ivory-watches-palladio-jewellers-1121x1536.jpg 1121w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-ivory-watches-palladio-jewellers-1495x2048.jpg 1495w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-ivory-watches-palladio-jewellers-800x1096.jpg 800w"" sizes=""(max-width: 876px) 100vw, 876px"" /></a></p>
<p>Plisse Ivory from the Promenade Collection by Czapek, at Palladio Jewellers in Vancouver</p>
","2025-04-17T04:51:53","image/jpeg"
"27184","plisse-white-pearl","2025/04/czapek-promenade-plisse-white-pearl-watches-palladio-jewellers.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-white-pearl-watches-palladio-jewellers.jpg","Czapek Plisse White Pearl Watches - Palladio Jewellers","Plisse White Pearl","<p>Promenade Collection | Plisse White Pearl by Czapek</p>
","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-white-pearl-watches-palladio-jewellers.jpg'><img loading=""lazy"" width=""876"" height=""1200"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-white-pearl-watches-palladio-jewellers-876x1200.jpg"" class=""attachment-medium size-medium"" alt=""Czapek Plisse White Pearl Watches - Palladio Jewellers"" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-white-pearl-watches-palladio-jewellers-876x1200.jpg 876w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-white-pearl-watches-palladio-jewellers-768x1052.jpg 768w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-white-pearl-watches-palladio-jewellers-1121x1536.jpg 1121w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-white-pearl-watches-palladio-jewellers-1495x2048.jpg 1495w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-promenade-plisse-white-pearl-watches-palladio-jewellers-800x1096.jpg 800w"" sizes=""(max-width: 876px) 100vw, 876px"" /></a></p>
<p>Plisse White Pearl from the Promenade Collection by Czapek, at Palladio Jewellers in Vancouver</p>
","2025-04-17T04:51:44","image/jpeg"
"27183","tourbillon-secret-alloy","2025/04/czapek-antarctique-tourbillon-secret-alloy-watches-palladio-jewellers.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-antarctique-tourbillon-secret-alloy-watches-palladio-jewellers.jpg","Czapek Tourbillon Secret Alloy Watches - Palladio Jewellers","Tourbillon Secret Alloy","<p>Antarctique Collection | Tourbillon Secret Alloy by Czapek</p>
","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-antarctique-tourbillon-secret-alloy-watches-palladio-jewellers.jpg'><img loading=""lazy"" width=""765"" height=""1024"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-antarctique-tourbillon-secret-alloy-watches-palladio-jewellers.jpg"" class=""attachment-medium size-medium"" alt=""Czapek Tourbillon Secret Alloy Watches - Palladio Jewellers"" decoding=""async"" /></a></p>
<p>Tourbillon Secret Alloy from the Antarctique Collection by Czapek, at Palladio Jewellers in Vancouver</p>
","2025-04-17T04:51:40","image/jpeg"
"27182","tourbillon-photon-sphere","2025/04/czapek-antarctique-tourbillon-photon-sphere-watches-palladio-jewellers.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-antarctique-tourbillon-photon-sphere-watches-palladio-jewellers.jpg","Czapek Tourbillon Photon Sphere Watches - Palladio Jewellers","Tourbillon Photon Sphere","<p>Antarctique Collection | Tourbillon Photon Sphere by Czapek</p>
","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-antarctique-tourbillon-photon-sphere-watches-palladio-jewellers.jpg'><img loading=""lazy"" width=""765"" height=""1024"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-antarctique-tourbillon-photon-sphere-watches-palladio-jewellers.jpg"" class=""attachment-medium size-medium"" alt=""Czapek Tourbillon Photon Sphere Watches - Palladio Jewellers"" decoding=""async"" /></a></p>
<p>Tourbillon Photon Sphere from the Antarctique Collection by Czapek, at Palladio Jewellers in Vancouver</p>
","2025-04-17T04:51:37","image/jpeg"
"27181","tourbillon-glacier-blue","2025/04/czapek-antarctique-tourbillon-glacier-blue-watches-palladio-jewellers.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-antarctique-tourbillon-glacier-blue-watches-palladio-jewellers.jpg","Czapek Tourbillon Glacier Blue Watches - Palladio Jewellers","Tourbillon Glacier Blue","<p>Antarctique Collection | Tourbillon Glacier Blue by Czapek</p>
","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-antarctique-tourbillon-glacier-blue-watches-palladio-jewellers.jpg'><img loading=""lazy"" width=""765"" height=""1024"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/czapek-antarctique-tourbillon-glacier-blue-watches-palladio-jewellers.jpg"" class=""attachment-medium size-medium"" alt=""Czapek Tourbillon Glacier Blue Watches - Palladio Jewellers"" decoding=""async"" /></a></p>
<p>Tourbillon Glacier Blue from the Antarctique Collection by Czapek, at Palladio Jewellers in Vancouver</p>
","2025-04-17T04:51:33","image/jpeg"
"27168","parmigiani-tonda-pf-chronograph-40mm-mineral-blue-1-watch-palladio-jewellers","2025/04/parmigiani-tonda-pf-chronograph-40mm-mineral-blue-1-watch-palladio-jewellers.png","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-pf-chronograph-40mm-mineral-blue-1-watch-palladio-jewellers.png","Parmigiani Fleurier Tonda PF Chronograph 40MM Mineral Blue Watches - Palladio Jewellers","Tonda PF Chronograph 40MM Mineral Blue","<p>TONDA PF CHRONOGRAPH 40MM MINERAL BLUE | Tonda PF Chronograph 40MM Mineral Blue by Parmigiani Fleurier</p>
","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-pf-chronograph-40mm-mineral-blue-1-watch-palladio-jewellers.png'><img loading=""lazy"" width=""842"" height=""1200"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-pf-chronograph-40mm-mineral-blue-1-watch-palladio-jewellers-842x1200.png"" class=""attachment-medium size-medium"" alt=""Parmigiani Fleurier Tonda PF Chronograph 40MM Mineral Blue Watches - Palladio Jewellers"" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-pf-chronograph-40mm-mineral-blue-1-watch-palladio-jewellers-842x1200.png 842w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-pf-chronograph-40mm-mineral-blue-1-watch-palladio-jewellers-768x1095.png 768w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-pf-chronograph-40mm-mineral-blue-1-watch-palladio-jewellers-1078x1536.png 1078w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-pf-chronograph-40mm-mineral-blue-1-watch-palladio-jewellers-800x1140.png 800w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-pf-chronograph-40mm-mineral-blue-1-watch-palladio-jewellers.png 1100w"" sizes=""(max-width: 842px) 100vw, 842px"" /></a></p>
<p>Tonda PF Chronograph 40MM Mineral Blue from the TONDA PF CHRONOGRAPH 40MM MINERAL BLUE by Parmigiani Fleurier, available at Palladio Jewellers in Vancouver</p>
","2025-04-16T04:25:31","image/png"
"27167","parmigiani-tonda-01-pf-gmt-rattrapante-verzasca-watch-palladio-jewellers","2025/04/parmigiani-tonda-01-pf-gmt-rattrapante-verzasca-watch-palladio-jewellers.png","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-01-pf-gmt-rattrapante-verzasca-watch-palladio-jewellers.png","Parmigiani Fleurier Tonda PF GMT Rattrapante Verzasca Watches - Palladio Jewellers","Tonda PF GMT Rattrapante Verzasca","<p>TONDA PF GMT RATTRAPANTE VERZASCA | Tonda PF GMT Rattrapante Verzasca by Parmigiani Fleurier</p>
","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-01-pf-gmt-rattrapante-verzasca-watch-palladio-jewellers.png'><img loading=""lazy"" width=""883"" height=""1200"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-01-pf-gmt-rattrapante-verzasca-watch-palladio-jewellers-883x1200.png"" class=""attachment-medium size-medium"" alt=""Parmigiani Fleurier Tonda PF GMT Rattrapante Verzasca Watches - Palladio Jewellers"" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-01-pf-gmt-rattrapante-verzasca-watch-palladio-jewellers-883x1200.png 883w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-01-pf-gmt-rattrapante-verzasca-watch-palladio-jewellers-768x1044.png 768w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-01-pf-gmt-rattrapante-verzasca-watch-palladio-jewellers-800x1087.png 800w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-01-pf-gmt-rattrapante-verzasca-watch-palladio-jewellers.png 1100w"" sizes=""(max-width: 883px) 100vw, 883px"" /></a></p>
<p>Tonda PF GMT Rattrapante Verzasca from the TONDA PF GMT RATTRAPANTE VERZASCA by Parmigiani Fleurier, available at Palladio Jewellers in Vancouver</p>
","2025-04-16T04:25:19","image/png"
"27166","parmigiani-tonda-pf-skeleton-watch-palladio-jewellers","2025/04/parmigiani-tonda-pf-skeleton-watch-palladio-jewellers.png","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-pf-skeleton-watch-palladio-jewellers.png","Parmigiani Fleurier Tonda PF Skeleton Slate Green Watches - Palladio Jewellers","Tonda PF Skeleton Slate Green","<p>TONDA PF SKELETON SLATE GREEN | Tonda PF Skeleton Slate Green by Parmigiani Fleurier</p>
","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-pf-skeleton-watch-palladio-jewellers.png'><img loading=""lazy"" width=""899"" height=""1200"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-pf-skeleton-watch-palladio-jewellers-899x1200.png"" class=""attachment-medium size-medium"" alt=""Parmigiani Fleurier Tonda PF Skeleton Slate Green Watches - Palladio Jewellers"" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-pf-skeleton-watch-palladio-jewellers-899x1200.png 899w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-pf-skeleton-watch-palladio-jewellers-768x1026.png 768w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-pf-skeleton-watch-palladio-jewellers-800x1068.png 800w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-pf-skeleton-watch-palladio-jewellers.png 1100w"" sizes=""(max-width: 899px) 100vw, 899px"" /></a></p>
<p>Tonda PF Skeleton Slate Green from the TONDA PF SKELETON SLATE GREEN by Parmigiani Fleurier, available at Palladio Jewellers in Vancouver</p>
","2025-04-16T04:25:10","image/png"
"27165","parmigiani-tonda-sport-cermet-milano-blue-watch-palladio-jewellers","2025/04/parmigiani-tonda-sport-cermet-milano-blue-watch-palladio-jewellers.png","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-sport-cermet-milano-blue-watch-palladio-jewellers.png","Parmigiani Fleurier Tonda PF Sport Chronograph Milano Blue Watches - Palladio Jewellers","Tonda PF Sport Chronograph Milano Blue","<p>TONDA PF SPORT CHRONOGRAPH | Tonda PF Sport Chronograph Milano Blue by Parmigiani Fleurier</p>
","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-sport-cermet-milano-blue-watch-palladio-jewellers.png'><img loading=""lazy"" width=""935"" height=""1200"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-sport-cermet-milano-blue-watch-palladio-jewellers-935x1200.png"" class=""attachment-medium size-medium"" alt=""Parmigiani Fleurier Tonda PF Sport Chronograph Milano Blue Watches - Palladio Jewellers"" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-sport-cermet-milano-blue-watch-palladio-jewellers-935x1200.png 935w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-sport-cermet-milano-blue-watch-palladio-jewellers-768x986.png 768w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-sport-cermet-milano-blue-watch-palladio-jewellers-800x1027.png 800w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-sport-cermet-milano-blue-watch-palladio-jewellers.png 1100w"" sizes=""(max-width: 935px) 100vw, 935px"" /></a></p>
<p>Tonda PF Sport Chronograph Milano Blue from the TONDA PF SPORT CHRONOGRAPH by Parmigiani Fleurier, available at Palladio Jewellers in Vancouver</p>
","2025-04-16T04:25:02","image/png"
"27164","parmigiani-tonda-sport-cermet-london-grey-watch-palladio-jewellers","2025/04/parmigiani-tonda-sport-cermet-london-grey-watch-palladio-jewellers.png","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-sport-cermet-london-grey-watch-palladio-jewellers.png","Parmigiani Fleurier Tonda PF Sport Chronograph London Grey Watches - Palladio Jewellers","Tonda PF Sport Chronograph London Grey","<p>TONDA PF SPORT CHRONOGRAPH | Tonda PF Sport Chronograph London Grey by Parmigiani Fleurier</p>
","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-sport-cermet-london-grey-watch-palladio-jewellers.png'><img loading=""lazy"" width=""935"" height=""1200"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-sport-cermet-london-grey-watch-palladio-jewellers-935x1200.png"" class=""attachment-medium size-medium"" alt=""Parmigiani Fleurier Tonda PF Sport Chronograph London Grey Watches - Palladio Jewellers"" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-sport-cermet-london-grey-watch-palladio-jewellers-935x1200.png 935w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-sport-cermet-london-grey-watch-palladio-jewellers-768x986.png 768w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-sport-cermet-london-grey-watch-palladio-jewellers-800x1027.png 800w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/parmigiani-tonda-sport-cermet-london-grey-watch-palladio-jewellers.png 1100w"" sizes=""(max-width: 935px) 100vw, 935px"" /></a></p>
<p>Tonda PF Sport Chronograph London Grey from the TONDA PF SPORT CHRONOGRAPH by Parmigiani Fleurier, available at Palladio Jewellers in Vancouver</p>
","2025-04-16T04:24:53","image/png"
